1.04E+18,0,bharatbandh,kyunkisaasbhikabhibahuthi smritiirani ab utro sadko par bharatbandh yehsarkardhokhahai mahangipadimodisarkar petroldieselpricehike mehngayidayankhaayejaathai bjp4india incindia aajtak ndtv
1.04E+18,1,bharatbandh,very true said sir so now the war begins on mallya all the bharatbandh party forgot abt fuel prices mallya must b laughing on this kapdapharpolitics
1.04E+18,0,bharatbandh,vijaymallya has allowed congress to stop flogging dead horse rafaledeal and move on from failed bharatbandh on petrol issue globalists and liberals will now advise on next attack like once they realise congress is in deep trouble over kingfisher npas pappu keeps failing
1.04E+18,0,bharatbandh,rahulmallyalootedindia on bail rahul ji n absconding mallaya both complement each other rahulgandhi ji gifted ideal launching pad for mallaya to fly england now mallaya gifting some sensation in return meraboothsabsemazboot bharatbandh
1.04E+18,0,bharatbandh,the bharatbandh called by congress on of this month was a planned strategy to deviate the media from covering the gandhi families tax cheating in national herald case the entire nation was shut just to ensure mother sons gotala was not blown up by the media
1.04E+18,1,bharatbandh,thank you so much sir to organise and unite us under your strong leadership and to make bharatbandh a grand success in assam
1.04E+18,1,bharatbandh,i dont believe this a day after bharatbandh petrol price in maharashtras parbhani cross the mark todays price petrolpricehike maharashtra sardesairajdeep sahiljoshii journovidya
1.04E+18,1,bharatbandh,what exactly we want to achieve by bharatbandh damaging our public and private properties petrol diesel price will not go down rather taxpayers money will be wasted for sure goal achieved wakeupindia contribute to build the strong india
1.04E+18,1,bharatbandh,bharatbandh sanjay nirupam thanked the people of mumbai for making the bandh peaceful and successful mayuganapatye harashtracongressthanksmumbaikarsformakingbharatbandhasuccess133731920180911
1.04E+18,1,bharatbandh,bharatbandh nota unfortunately indian democracy is no longer about choosing the right about choosing lesser evil next election this is gonna be a tough task none of these are a part of a solution all they do is underline the obvious problem while in opposition
1.04E+18,1,bharatbandh,hey bjp4india can you please let people know the international crude price during and also if you could help with excise duty during and this would really help in understanding your goodgovernance thanks in advance amitmalviya bharatbandh
1.04E+18,1,bharatbandh,this is the real pain of india and notwithstand the real issue the fake issue comes out and turns provocative and thus the main problem is gone once again india lost its faith in bharatbandh
1.04E+18,1,bharatbandh,peaceful protests is the only democratic way to apply pressure pressure in a democracy is the essence of democratic system but should know when and where to stop protests should be people govt not people people bharatbandhbawaal petroldieselpricehike bharatbandh
1.04E+18,1,bharatbandh,not a supporter of any strike or bandhs but looking at empty roads like these i certainly feel that busy cities like bengaluru too need a break from constant buzzing chaotic life the air smells lighter peace on roads and no rush bharatbandh
1.04E+18,1,bharatbandh,tuesdaythoughts instead of bharatbandh opposition could have on the fault in the present policy in dealing wd petrol they could have on it presented to public the policy this could have helped thm in building trust vote could have benefitted
1.08E+18,1,blacklivesmatter,it saddens me that racism like this is still prevalent in our society blacklivesmatter respect stopracism
1.08E+18,1,blacklivesmatter,your race should not determine your worth blacklivesmatter nototrump
1.08E+18,0,blacklivesmatter,i wish harveyweinstein was in prison along with donaldtrump instead of billcosby freecosby billcosbyisinnocent fdt theresistance endracism endcorruptionnow enoughisenough noh8 blacklivesmatter
1.08E+18,1,blacklivesmatter,why the hell is racism allowed on twitter and why are black people called names for having a positive view blacklivesmatter maga makeamericagreatagain endracism
1.08E+18,1,blacklivesmatter,the day black lives would start to matter around the world from africa to europe to asia to the americas that day would be a true day of repentance im seeing a lot of hypocrisy and anti blackness when it comes to people choosing animals over african lives blacklivesmatter
1.08E+18,1,blacklivesmatter,its ok to be any race blacklivesmatter feminism cnn trump islam hillaryclinton berniesanders itsoktobewhite allivesmatter
1.08E+18,0,blacklivesmatter,exactly america is the biggest slaveowning state in the world the slave owners are the wellconnected operators of industrial prisons most of the slaves are black this is statesanctioned exploitation trumpresign blacklivesmatter
1.08E+18,1,blacklivesmatter,this is incredibly brave and incredible i stand with you and support all you are doing stay strong queen enoughisenough blacklivesmatter
1.08E+18,2,blacklivesmatter,poor black men would have spent hard time in jail for this crime whiteprivilege blacklivesmatter
1.08E+18,0,blacklivesmatter,of course kansaskenny is already out of jail we all know why because hes white fuck him blacklivesmatter representationmatters livingwhileblack
1.08E+18,0,blacklivesmatter,this shit is getting out of control donaldtrump talking bout building a fukn wall and cant even take care of the shit in his own yard racism blacklivesmatter
1.08E+18,0,blacklivesmatter,fucktrump trump resist notmypresident maga impeachtrump dumptrump donaldtrump vote lgbt blacklivesmatter politics liberal gay feminist blm trumpsucks feminism
1.08E+18,1,blacklivesmatter,read this excellent interview with staceyannchin black lesbian poet she gives a thoughtful response to buju bantons return to jamaica blacklesbian blacklivesmatter
1.08E+18,0,blacklivesmatter,if the women were black would that have been ok with you notoracism fuckoffracist blacklivesmatter
1.08E+18,0,blacklivesmatter,dnc blm blacklivesmatter racist racism democrats blackpeople fucktrump antifa protest protests feminist feminism uofm stanford dc trump kanye funny dinner
1.08E+18,0,freekashmir,freekashmir terroristindia shame for all those involved in massacre of kashmiri muslims in nov
1.08E+18,0,freekashmir,when the occupation is ugly then the means of resistance are not need to be taught by oppressor is just a mark the whole indian army has to vacate kashmir oneday inshaallah freekashmir
1.08E+18,0,freekashmir,never these rapistan coward occupation forces only know how to kill innocents in our bleeding land freekashmir go rapistan gi
1.08E+18,0,freekashmir,thousands of muslims have been killed by endian forces in kashmir to suppress the voice of innocent kashmiris but now they should know that they can kill them but they cant stop them freekashmir
1.08E+18,0,freekashmir,indian army is killing innocent kashmiris everyday and falsely declaring them terrorists indirectly they are creating terrorists international community specially indian people still having human heart should take notice of this freekashmir stopkillings humanity kashmir
1.08E+18,0,freekashmir,india is a terrorist indian is killing innocent kashmiris freekashmir
1.08E+18,1,freekashmir,merry christmas may the heavens always smile upon you may the future bring you peace love joy and good health may the world be a better place without the atrocities and gross human rights violations freepalestine freekashmir endwars yemen iraq afghanistan world
1.08E+18,0,freekashmir,a protest march was held at jantarmantar in newdelhi against the gruesome murder of kashmiris by indian troops in pulwama freekashmir kashmirmatters kashmirbleeds
1.08E+18,0,freekashmir,jammu kashmir has the ability to become the best developed independent islamic nation in the world we dont need india in our lives kashmirbleeds kashmiriswantfreedom freekashmir
1.08E+18,0,freekashmir,one day kashmir will be pakistan kashmiriswantfreedom freekashmir pti pmln imrankhan
1.08E+18,1,kashmiri,good news hard work pays off great work and congratulations to brother kashmir kashmiri ipl2019auction ipl2019 iplauction2019 cricket
1.08E+18,1,kashmiri,revive tradition revive heritage so excited to introduce this stunning turquoise kashmiri headpiece set in puresilver which is at the heart of the crescent collection i have designed link in my bio kashmirijewellery jewellery
1.08E+18,1,kashmiri,you know how special kashmiri tilla embroidery is when the most celebrated big names choose it on their most special days wishing saina nehwal nsaina and parupalli kashyap parupallik a happy married life shop tilla ladozi
1.08E+18,1,kashmiri,rasikh bowling speed year old kashmiri boy will play for mipaltan in ipl2019 iplauction2019 watch bowling here
1.08E+18,1,kashmiri,cultural due nine young artists pay tribute to kashmiri women through a calendar kashmir
1.07E+18,1,kashmiri,a w e s o m e n e s s pic by gulmarg_rider follow and mention addakashmir for promotions kashmiri kashmir talent promote musicians koshurmusic kashmiradda photography gyawun
1.07E+18,1,kashmiri,whole dry spices for kashmiri cooking cinnamon greencardamom blackcardamom clove and a little love dont forget to crush the cardamom to release the seeds and aroma
1.07E+18,1,kashmiri,kashmiri hindus you are not alone if not all millions are with you sushilji someday in our lifetime there will be justice for you and i am optimistic about it
1.07E+18,1,kashmiri,the pink colour of kashmiri chai shows up when simmering tea leaves are jolted by addition of icecold water this is helped by a touch of baking soda added to the tealeaves at the beginning agitation by constant beating of the tea with a ladle
1.07E+18,1,kashmiri,blessings to our kashmiri sister sharing beauty of kashmir anwaarulislampk sajadah sofiajaafri mohsinmalvi19 msgofallah oman_khan786 shaz_gujar suraiyahuss pinkypride55 talat1066 amjadsheikh50 javaidshaikh javiqbal09 pkpatriot1947 mnm197
1.07E+18,1,kashmiri,mam this is the beauty of our kashmiri language the best language in the entire world because of these facts
1.07E+18,0,ayodhyarammandir,remembering kothari brothers aged who were martyred while fighting for ram temple at ayodhya up police on mulayam singh yadavs order fired guns on them along with them other kar sevaks were also martyred shauryadiwas ayodhya ayodhyarammandir rammandir
1.07E+18,0,ayodhyarammandir,to understand how eminent historians ganged up to give false evidence in ayodhyarammandir dispute read
1.07E+18,0,ayodhyarammandir,hypocrite ayodhyarammandir
1.07E+18,0,ayodhyarammandir,sc presstitutes sickulars rammandir ayodhyarammandir modi
1.07E+18,0,ayodhyarammandir,i hate congress so much that when someone wishes me congratulations i immediately reply back saying bhajpatulations congressmuktbharat assemblyelections2018 bjp4rajasthan ayodhyarammandir
1.07E+18,0,ayodhyarammandir,these retards can pass on there rotten ideas of building universities at holiest sites of other religions hindu mandirwahinbanayenge ayodhyarammandir subodhkumarsingh bulandshahar universityatdisputedayodhyasitetoattainramrajyamanishsisodia2160623.html
1.07E+18,0,ayodhyarammandir,hindus have always accommodated muslims and muslims have always seen such gestures as weaknesses and have driven the knife deep will the ayodhyarammandir be any different hey one can dream of peace of muslims for once being people of honour can one not
1.07E+18,0,ayodhyarammandir,why hindu temples are allowing muslims to do namaz in their premises when the same puja or aarti u cant do in mosque why u allow muslims in ur holy premises when they deny other religion and their gods hinduism ayodhyarammandir bulandshahr rss bjpphirse
1.07E+18,0,ayodhyarammandir,renaming name benefits no one really renaming khan into gandhi benefited one family since decades thik hai congressmuktbharat ayodhyarammandir bjp delhi telanganaelections2018 telangana yogiadityanath modi
1.07E+18,0,ayodhyarammandir,only a sane and educated minister can suggest this but we elected tadipaars illiterate chaipakodawalas and communal goons to power in centre elect clowns and not expect a circus votewisely ayodhyarammandir rammandir babrimasjid
1.07E+18,1,ayodhyarammandir,let us make a university of international standard in ayodhya let the students from all world come and study there let the principles of ramrajya spread from the holy place of babrimasjid and ayodhyarammandir and let the world see how indians say no to hate and bigotry
1.07E+18,0,ayodhyarammandir,i am not secular i am hindu ayodhyarammandir religion
1.07E+18,1,ayodhyarammandir,incindia doesnt have the right to talk about education it is due to their failure that even after decades of freedom such a huge population is illiterate moreover why didnt they build a university in ayodhya when they were in power pappumutra ayodhyarammandir
1.07E+18,0,ayodhyarammandir,this is a real threat to the democracy of the country modi govt is trying its best to keep the filth under the carpet by asking its ministers to make misleading statements issues like ayodhyarammandir are being used as camouflage to hide economic failures rafaledeal
1.05E+18,1,islamistheproblem,now muhammad will be able to express his love to aisha islamistheproblem
1.05E+18,1,islamistheproblem,so finland is now under shariah law apparently but we should keep believing democrats when they tell us no one wants to do that here in america right islamistheproblem nosharia
1.05E+18,1,islamistheproblem,bbc news fouad belkacem belgian islamist leader loses citizenship ope45951138 auspol muslimterrorism islamistheproblem
1.05E+18,0,islamistheproblem,they are terrorists islamistheproblem
1.05E+18,0,islamistheproblem,what other religions are committing terrorists acts in the recent past or present in the name of their religion other than moslimes USER_MENTION bbc china is strong you are weak pathetic cry babies fuck em all islamistheproblem a disease
1.05E+18,1,islamistheproblem,again islam being islam islamistheproblem christianpersecution islam christianity truthmatters
1.05E+18,0,islamistheproblem,noshariainusa islamistheproblem do not put people who believe in islam sharia into our government positions use your heads people they are wolves in clothing just like husseino makeamericasafeagain
1.05E+18,1,islamistheproblem,her little cousins were and sold off to year old men so they chose to burn themselves alive this is not radical islam in afghanistan its just plain old everyday islam islamistheproblem liberal democrats need to stop trying to glorify this sick perverted cult
1.05E+18,0,islamistheproblem,its a rare contagious mental illness it is spreading very fast someone please find the cure to stop this epidemic islamistheproblem
1.05E+18,0,islamistheproblem,europeanunion england france it is so terrifying and sad that europe has been overwelmed with muslims invading those countries and now msm has chosen to quash all news of the crimes committed by followers of koran islam islamistheproblem
1.05E+18,1,islamistheproblem,political correctness in u.k bansharia islamistheproblem banislam
1.05E+18,0,islamistheproblem,islamistheproblem
1.05E+18,0,islamistheproblem,europe should not allow muslims to enter islamistheproblem secularismisthesolution religionpoisonseverything
1.05E+18,0,islamistheproblem,islamistheproblem
1.05E+18,0,islamistheproblem,deportthemall islamistheproblem bansharia shariakills
1.05E+18,0,islamistheproblem,muslims will be the downfall of america islamistheproblem
1.05E+18,1,islamistheproblem,what about people with hijabs that havent been washed in over a month islamistheproblem pedophileprophet
1.07E+18,1,jihad,the author of the book jihad in bosnia in time of globalization miroljub jevtic told srna that the book reads that everything that happened in bih in and the time before it as well as the birth of republika srpska is the result of the
1.07E+18,0,jihad,bdutt now jihad shops are likely to be open in rajasthan also because father of kashmiri jihadist USER_MENTION is father in law of pilot stone pelting has already started in few part of raj
1.07E+18,1,jihad,the fantasy islam of the university of juan cole part jihad islamic islam
1.07E+18,1,jihad,pope condemns strasbourg jihad massacre without mentioning its root causes in islamic teaching jihad islamic islam
1.07E+18,0,jihad,yes israelites mixed with arabs also and we had all the land until of course the muslim cousins checked our pubic hair to behead our males then enslaved all our females to have kids each stalk us everywhere we go to usurp whatever we build holy jihad philistines
1.07E+18,1,jihad,owen jones of the lgbt community must stand behind underfire jihad islamic islam
1.07E+18,0,jihad,bruce bawer praises the previously jihad islamic islam
1.07E+18,1,jihad,the root of violence is hatred of the jews and bitterness that the jihad against the jews is failing because israel will not give in to leftist lunatics or evil jihadists just as it should be
1.07E+18,1,jihad,otd after their success in palmyra syria early december jihad ists are pushing westward toward homs t4 airbase entrenched camp will be on their way
1.07E+18,0,jihad,otd mid december jihad ists with the caliphate assassinate a prisoner west of raqqa syria
1.07E+18,0,jihad,otd as abunimr abdulrahmanshadad is jihad ist with jabhat fatah al sham jfs alqaeda new brand in syria mid december he sends his and daughters blowing themselves against police stations in damascus
1.02E+18,0,gobackmodi,bjp will destroy our bengal they will destroy all the progress in our society by our reformers bjp is a regressive party gobackmodi bengalrejectsmodi
1.02E+18,0,gobackmodi,bjp is anti woman they will put us back in ghoonghat next already moral their ugly patriarchal bullshit gobackmodi bengalrejectsmodi
1.02E+18,0,gobackmodi,election2019 shashitharoor you want to reelect fascist liars incapable of performing destroy lively hoods cannot run an economy constantly lie lie who want a hindupakistan via hindutaliban disrespect women children dalits gobackmodi monsoon sensex nifty swiss
1.02E+18,1,gobackmodi,bengalwithfarmers a state of the art ict enabled agriextension project was launched in to address farm related problems at farm using hand held tablet pcs and a dedicated portal gobackmodi
1.02E+18,1,gobackmodi,under able leadershid of mamataofficial didi aitcofficial gov of west bengal thinks always for social and financial welfare of farmers bengalwithfarmers developmentvspropaganda bengalrejectsmodi gobackmodi
1.02E+18,1,gobackmodi,bengalwithfarmers gobackmodi new methods of crop cultivation like system of rice intensification sri zero tillage and system of assured rice production sarp for paddy and zero tillage for wheat were introduced
1.02E+18,0,gobackmodi,u r a puppet of industrialists u r a terrorist bengalwithfarmers gobackmodi
1.02E+18,1,gobackmodi,bangal received krishi karman award in agriculture for consecutive years bengalwithfarmers gobackmodi
1.02E+18,0,gobackmodi,trinamool workers attacked by bjp4bengal goons five critical gobackmodi
1.02E+18,1,gobackmodi,bengalwithfarmers gobackmodi farm power has increased manifold
1.02E+18,1,gobackmodi,bengal farmers are quite happy with our cm mamataofficial no need of any fake announcement respected pm narendramodi bengalwithfarmers gobackmodi aitcofficial
1.02E+18,0,gobackmodi,where are fekus fake puttar all r deleted EMO_POS bengalwithfarmers gobackmodi derekobrienmp mamataofficial coldiptangshu aitcofficial tmc_supporters aagan86 santanu83034089 jayantasengoptu ramkrishna_bag jyotiprakaslove abhishekaitc aniedukol
1.02E+18,1,gobackmodi,thats our beloved didi mamatabanerjee for her all religions r same we bengalis r followers of sri ramakrishna s philosophy of joto mot toto poth in bengal its unity in diversity so modi bjp plz dont spread hates gobackmodi derekobrienmp myfellowindians at aksara swiss court
1.02E+18,0,gobackmodi,congress pure hindustaniyon ki party hai narendramodi jii jise aap hmesha koste rahte jra socho ke bujurgon ne aapke party ko saal q nhi aane diya r aaj aap congress ko nhi blki hm sb ke bujurgo ko koste ho khair ab jumla nhi chalega gobackmodi
1.02E+18,0,gobackmodi,shame on jhumla raja and feku master gobackmodi cheater of ap
1.07E+18,0,gobackmodi,narendramodi amitshah have you ever attend protest if you dont know come to tamil nadu and learn how to do protest i hope so you guys remember how we reach you all over world via gobackmodi hash tag
1.08E+18,1,trumpputin,i love it especially later in the summer russia if youre listening you will be greatly rewarded i love wikileaks trumpputin
1.08E+18,0,trumpputin,projection trumpcrimefamily putinspuppet trumplies trumptaxes trumpputin penceknew trumprussia trumptreason indicttrump impeachpence
1.08E+18,1,trumpputin,thanks trumpputin
1.08E+18,1,trumpputin,this is no time to engage in the luxury of cooling off or to take the tranquilizing drug of gradualism martin luther king jr resist speaktruthtopower senseofurgency treason collusion trumpputin trumprussia
1.08E+18,0,trumpputin,lets hope theres a subpoena waiting for rogerstone in mueller s bag of surprises trump gop republicans cheaters corruption criminals liars felons cronies traitors tre45on treasonsummit kjuanddjtloveeachother putinsboys trumprussia trumpputin subpoena please
1.08E+18,0,trumpputin,i think trump knows exactly what he is doing when he betrays the united states and our allies throw trump out of america trumpputin trumptreason
1.08E+18,0,trumpputin,realdonaldtrump hillary beat you by votes you gop conspired to steal many more majority of us wanted her not you a lying grifting mobster tax returns now putinspuppet trumplies trumptaxes trumpputin indicttrump penceknew trumprussia trumptreason
1.08E+18,0,trumpputin,trump2020 firms up and involves boobs and a student named diana maga resist trumpputin ty qbty
1.08E+18,1,trumpputin,ok if he thinks obamas fence is a foot wall he obviously overestimates what is lolz tinyhands noheart trumpputin nowallever
1.08E+18,1,trumpputin,google kompromat and see whose pictures come up trumpputin trumprussia trumpunfittoserve trumphasnomorals
1.08E+18,0,trumpputin,vladimir putin dons his skates for a game of ice hockey in moscow such a thug criminal asshole murderous dictator trumpputin trumptreason trumprussia
1.08E+18,0,trumpputin,because jaredkushner is in fact illegally receiving all trumps classified briefings u should die cc repcummings repadamschiff oversightdems houseintelcomm trumpcrimefamily putinspuppet trumplies trumptaxes trumpputin penceknew trumprussia trumptreason indicttrump impeachpence
1.08E+18,0,trumpputin,not the real president just the president that putins bots made sure got into office the fake leader trumprussiacollusion trumptaxcheat trumprussia trumpputin trumpcrimefamily trumpcrimesyndicate trumpresign
1.08E+18,0,trumpputin,new resolution impeach trump and remove him the shutdown attacks on the judiciary the politicization of the military all confirm it congress must impeach now impeachtrump trumprussia treason trumpputin
1.08E+18,0,trumpputin,trumplieseverytimehespeaks trumplies trumpshutdown trumpcrimefamily trumpisacriminal trumpresign trumprussia trumpliesmatter impeachtrump impeachtrumpnow resigntrump trumpputin trumpcollusion bluewave bluetsunami protectmueller
1.08E+18,0,trumpputin,trumpterrorist trumpcrimefamily trumpputin trumpenemyofthepeople enemyofthepeople trumpresign trumpforprison lockhimup
1.08E+18,0,trumpputin,destroying the economy may very well be trumpputin s plan
1.08E+18,0,trumpputin,hey realdonaldtrump have you even read this many books or seen this many films in your entire useless grifting conman life time for you to resign trumpcrimefamily putinspuppet trumplies trumptaxes trumpputin penceknew trumprussia trumptreason indicttrump impeachpence
1.08E+18,0,trumpputin,yes that fucking stupid in that he think about the consequences of his actions as long as whatever doing he can make about him national security care endangering troops care destroy alliances care resigntrump notqualified trumpputin
1.08E+18,1,trumpputin,what a joke the latest on the trumpputin show
1.08E+18,0,trumpputin,traitor trump is a clear and present danger to national security we must remove him from office in order to protect our interests from further harm maga impeachtrump trumprussia trumpputin
1.08E+18,0,trumpputin,realdonaldtrump ivankatrump jaredkushner ambjohnbolton secpompeo that my fellow americans is a list of the people directly responsible for the tragic death that is soon to befall the kurdish heroes whove been fighting isis for us trumpputin trumpresign syria
1.08E+18,1,trumpputin,rhetoric temperament and elitist policies are hurting hardworking americans resigntrump trumpchristmasshutdown trumpputin
1.08E+18,1,trumpputin,not surprised by the company you keep birds of a feather impeachtrump trumpliftssanctions trumpputin trumpchristmasshutdown trumpshutdown trumpliesmatter
1.08E+18,1,trumpputin,we want coyotes coming into our country that speak american trumpputin trumpliftssanctions trumpliesmatter trumpresign
1.08E+18,0,trumpputin,you only want to help fund the money laundering strategy of your mobster friends trumpresignnow trumpcrimefamily trumpputin muellerwillmaga
1.08E+18,0,trumpputin,all realdonaldtrump wants is to help fund the money laundering strategy of his mobster friends trumpputin trumpsshutdown muellerissosoclose
1.08E+18,1,kashmirconflict,how you celebrate new year sorry to say we just mourn by counting how much human loss lives kashmirconflict
1.08E+18,1,kashmirconflict,biased rhetoric will not lead to resolution in kashmir the solution needs to be holistic and centered around the welfare of all kashmiris rather than the narratives of india and paskistan kashmirisfirst kashmirconflict humanrights
1.08E+18,1,kashmirconflict,it would be good to see all state actors and activists take this balanced approach to the kashmirconflict
1.08E+18,1,kashmirconflict,and kashmir dispute is not a bilateral issue between pakistan and india but an internationally recognised dispute and an outstanding agenda item in the un security imran khan kashmir kashmirconflict humanrights kashmircrisis kashmiriscrying
1.08E+18,1,kashmirconflict,military force is clearly not the solution here it is not working the situation in kashmir has deteriorated terribly over the last couple of years it is time for this indian government to take a step back and introspect kashmiriscrying kashmirconflict
1.08E+18,1,kashmirconflict,is there any humanity exists in the world when will you break your silence have you not seen the soaked tears rolled down from an old aged kashmirimothers kashmirconflict motherscheeks cjwerleman mehdirhasan hrw ungeneva un_pga
1.08E+18,0,kashmirconflict,more precious life of our brother s more halpless families becomes the prey of this bloody conflict kashmir the unending tale of miseries and sorrows awantiporaencounter kashmirconflict
1.08E+18,1,kashmirconflict,with the international day of solidarity let us not forget that we are all in this together no matter where we are from we are all human we urge the world to find a resolution for the kashmirconflict
1.08E+18,1,kashmirconflict,the world has to sit up and take notice please follow wsf_org for our kashmirconflict awareness campaign that is going online in january enough is enough the kashmiri people need peace kashmirbleeds kashmiriscrying pulwamakillings
1.08E+18,0,kashmirconflict,the use of excessive force by the military in kashmir needs to stop they fire not to frighten not to disperse but to kill we cant turn a blind eye to the kashmirconflict we need to raise awareness of the reality that some live empathy kashmiris
1.08E+18,0,kashmirconflict,french filmmaker arrested in kashmir authorities in jammu and kashmir have a history of restricting journalists the security and political situations warrant close media coverage not censorship robert mahoney pressfreedom kashmirconflict documentaryfilmmakerarrestedinkashmir.php
1.08E+18,1,kashmirconflict,a peaceful resolution must be found for kashmir and the kashmiri people stay tuned for the wsf_org awareness campaign on the kashmirconflict we are turning the focus back on the kashmiris their voice must be heard kashmirisbleeding kashmircrisis
1.07E+18,0,kashmirconflict,bdutt pm imrankhanpti made a statement kashmiris must be allowed to decide their no other pm from india or pakistan has ever in the last years made such a statement is this a breakthrough moment according to you kashmirconflict
1.07E+18,1,kashmirconflict,awaazpage kashmirconflict lok sabha elections hung assembly complete analysis link zwgom kashmir problem how to pick the right political party what made rahul gandhi a strong leader in indian politics hung assembly
1.07E+18,0,kashmirconflict,its a killing spree shah mehmood qureshi calls out india on kashmirconflict kashmirbleeds heebanisar
